,代码,名称,收盘价,5日均线,10日均线,20日均线,30日交易量,30日交易额
717,002581.XSHE,未名医药,27.9,21.82,24.73,25.770999999999997,985557791.0,26602238491.339996
718,000919.XSHE,金陵药业,7.24,5.6819999999999995,6.199,6.426,66621493.0,455539626.79999995
719,688389.XSHG,普门科技,32.82,25.826,28.766,29.246000000000002,62153098.0,1921725241.42
720,300015.XSHE,爱尔眼科,46.35,35.79,39.451,41.650999999999996,643836783.0,28201158431.780003
721,300272.XSHE,开能健康,4.95,3.904,4.3420000000000005,4.244999999999999,251975513.0,1158981535.95
722,300170.XSHE,汉得信息,10.88,8.402,9.052999999999999,9.099500000000003,541789013.0,5266955043.200001
723,002694.XSHE,顾地科技,3.2,2.5200000000000005,2.677,2.7384999999999997,337911947.0,1001198571.1099999
724,600981.XSHG,汇鸿集团,3.48,2.742,2.93,3.072499999999999,190321196.0,629131955.06
725,600889.XSHG,南京化纤,6.43,5.032,5.354000000000001,5.399000000000001,83160984.0,477173481.8499999
726,000973.XSHE,佛塑科技,5.2,4.058,4.3660000000000005,4.596,478079515.0,2349486482.3100004
727,603118.XSHG,共进股份,13.75,10.698,11.338999999999999,11.5175,372434661.0,4615103685.169999
728,600977.XSHG,中国电影,15.0,11.784,12.576,12.752499999999998,248521148.0,3421896189.3599997
729,600406.XSHG,国电南瑞,22.19,17.348000000000003,18.772,19.3275,521673019.0,10678692319.150002
730,600178.XSHG,东安动力,4.96,3.8920000000000003,4.187,4.3335,98997786.0,458150817.52
731,300099.XSHE,精准信息,6.35,4.894,5.225,5.3774999999999995,206686331.0,1202055108.21
732,000798.XSHE,中水渔业,6.3,4.9399999999999995,5.3759999999999994,5.631,65350109.0,390909337.4200001
733,600110.XSHG,诺德股份,5.56,4.294,4.63,4.679000000000001,897562383.0,4481959430.92
734,600579.XSHG,克劳斯,6.37,4.908,5.101999999999999,5.269,230270058.0,1329813521.74
735,603115.XSHG,海星股份,20.44,15.776,17.115,17.488,57548464.0,1071945525.6899999
736,600195.XSHG,中牧股份,14.88,11.362,12.338999999999999,12.2985,405506744.0,5217903278.19
737,002620.XSHE,瑞和股份,5.96,4.6899999999999995,5.104,5.310499999999999,61208191.0,346186661.58
738,000787.XSHE,*ST创智,,,,,,
739,002353.XSHE,杰瑞股份,33.76,26.615999999999996,28.887999999999998,29.553499999999996,277198907.0,8659571208.380001
740,300253.XSHE,卫宁健康,25.6,19.122000000000003,20.335,19.312,1036163543.0,21491594848.059998
741,300489.XSHE,中飞股份,42.85,30.520000000000003,30.662,29.398500000000002,62939453.0,2050726876.75
742,300376.XSHE,易事特,5.44,4.3020000000000005,4.718,4.83,410414157.0,2117892455.63
743,600688.XSHG,上海石化,3.9,3.0599999999999996,3.293,3.4135000000000004,374206306.0,1372739951.43
744,300106.XSHE,西部牧业,7.37,5.788,6.2829999999999995,6.597500000000001,135402617.0,948486758.87
745,603599.XSHG,广信股份,18.13,14.232,15.546000000000001,16.0065,114068541.0,1935066711.72
746,002982.XSHE,湘佳股份,121.79,90.092,95.44699999999999,100.382,49291614.0,5258847535.610001
747,002611.XSHE,东方精工,5.13,4.088,4.348,4.370500000000001,702072162.0,3356650532.66
748,002507.XSHE,涪陵榨菜,39.71,30.640000000000004,33.632999999999996,33.870000000000005,217124657.0,7760144076.299998
749,600634.XSHG,*ST富控,1.02,0.8160000000000001,0.916,0.9865,171726675.0,175564383.14000002
750,300655.XSHE,晶瑞股份,49.56,38.720000000000006,40.31,41.20649999999999,226592446.0,9999606239.34
751,603609.XSHG,禾丰牧业,15.87,12.564,13.865,14.2595,273801916.0,4136933519.82
752,002216.XSHE,三全食品,27.74,21.86,23.624000000000002,23.231499999999993,204787508.0,5134559009.07
753,601766.XSHG,中国中车,6.35,5.023999999999999,5.3580000000000005,5.5055,1834485451.0,10891978643.990002
754,600766.XSHG,园城黄金,8.37,6.194,6.695,6.906499999999999,164972580.0,1216723064.67
755,300787.XSHE,海能实业,43.73,33.760000000000005,35.442,36.289,52735538.0,2083237802.22
756,002017.XSHE,东信和平,13.37,10.377999999999998,11.196000000000002,11.542499999999999,191267645.0,2379761414.0299997
757,000885.XSHE,城发环境,13.34,9.882,9.991999999999999,9.948,99960079.0,1142957842.0
758,603208.XSHG,江山欧派,109.75,85.54400000000001,93.29400000000001,100.42699999999999,37521122.0,3893466736.829999
759,603011.XSHG,合锻智能,5.61,4.396,4.593999999999999,4.7165,127160660.0,662643432.08
760,002648.XSHE,卫星石化,17.3,13.690000000000001,14.963,15.178,246437776.0,3965371981.63
761,603662.XSHG,柯力传感,35.34,27.358000000000004,29.996000000000002,30.570500000000003,49381777.0,1609283960.37
762,300233.XSHE,金城医药,37.9,30.454,31.282999999999998,31.375,324468887.0,10715408468.160002
763,002343.XSHE,慈文传媒,10.07,7.851999999999999,8.369,8.893,426195937.0,4037278535.770001
764,300671.XSHE,富满电子,33.2,25.870000000000005,27.78,27.4945,186393956.0,5475213180.32
765,300257.XSHE,开山股份,15.57,12.17,12.792000000000002,12.960999999999999,109957534.0,1531611908.22
766,002806.XSHE,华锋股份,12.98,10.097999999999999,10.82,11.256499999999999,44679242.0,536957225.7399999
767,603189.XSHG,网达软件,29.06,22.718,23.911,23.291500000000003,154416610.0,3985224736.8700004
768,600358.XSHG,*ST联合,3.14,2.508,2.8200000000000003,3.0220000000000002,62189363.0,197835337.99
769,002299.XSHE,圣农发展,29.75,23.131999999999998,26.026,26.359500000000004,419020591.0,11662332669.89
770,002221.XSHE,东华能源,10.11,7.794,8.34,8.6535,333365576.0,3090380904.62
771,300102.XSHE,乾照光电,5.36,4.13,4.356,4.4975,385439589.0,1862341750.02
772,300503.XSHE,昊志机电,15.87,12.617999999999999,13.865,14.353000000000003,121300427.0,1854782714.61
773,600467.XSHG,好当家,2.8,2.182,2.359,2.4719999999999995,656862980.0,1731526057.5100002
774,688022.XSHG,瀚川智能,49.7,38.21,40.225,41.298,27871224.0,1237547730.95
775,000878.XSHE,云南铜业,14.59,11.014000000000001,11.137,10.710999999999999,1126028263.0,13321438601.41
776,000055.XSHE,方大集团,4.88,3.8240000000000003,4.137000000000001,4.212999999999999,203838793.0,926847250.0899999
777,002007.XSHE,华兰生物,48.11,37.656000000000006,43.120999999999995,44.438500000000005,724197920.0,33779528549.909992
778,002460.XSHE,赣锋锂业,64.68,50.63,52.789,52.88650000000001,632616778.0,35481886810.009995
779,601558.XSHG,退市锐电,,,,,,
780,002052.XSHE,*ST同洲,1.43,1.128,1.243,1.325,255897639.0,356299477.32
781,300771.XSHE,智莱科技,42.5,32.736000000000004,35.397000000000006,36.9265,47556536.0,1861385686.1899998
782,600704.XSHG,物产中大,4.79,3.7920000000000003,4.064,4.1655,537740543.0,2413644705.29
783,300380.XSHE,安硕信息,21.3,16.82,17.978,17.9945,50916930.0,998195068.98
784,000733.XSHE,振华科技,27.05,20.389999999999997,21.518,21.433500000000002,380106014.0,8810383742.9
785,601696.XSHG,中银证券,34.47,24.968,23.740000000000002,23.1595,1151274585.0,29384165511.140007
786,600775.XSHG,南京熊猫,9.22,7.186,7.7109999999999985,7.9965,221832036.0,1900237427.63
787,600382.XSHG,广东明珠,5.67,4.390000000000001,4.712,4.806,153703499.0,794379429.1
788,300263.XSHE,隆华科技,9.21,7.136,7.5550000000000015,7.718000000000001,687011029.0,5693973698.440001
789,002593.XSHE,日上集团,3.88,2.982,3.221,3.3305,140075632.0,502809509.0
790,000826.XSHE,启迪环境,8.37,6.561999999999999,7.061,7.306499999999998,235084073.0,1843331661.82
791,600723.XSHG,首商股份,9.65,7.18,7.758,7.786499999999999,377513953.0,3124346157.2899995
792,603568.XSHG,伟明环保,23.52,18.68,20.791999999999998,21.360500000000002,91810846.0,2076845871.0700002
793,603499.XSHG,翔港科技,14.01,10.854000000000001,11.701,12.4495,86212214.0,1135094886.48
794,000007.XSHE,全新好,9.41,7.172,7.9609999999999985,8.370500000000002,131475215.0,1161405531.9599998
795,002224.XSHE,三力士,6.95,5.33,5.702000000000001,5.957999999999999,253324503.0,1619403182.73
796,300815.XSHE,玉禾田,137.0,107.492,116.36300000000001,118.30050000000001,30280046.0,3815002442.3199997
797,600747.XSHG,退市大控,,,,,,
798,002601.XSHE,龙蟒佰利,22.45,17.770000000000003,18.308999999999997,17.8745,609781518.0,11525427346.929998
799,002769.XSHE,普路通,9.03,7.18,7.441,7.455,204849064.0,1744040574.21
800,600716.XSHG,凤凰股份,4.23,3.372,3.6420000000000003,3.6665,142213513.0,568186418.78
801,300463.XSHE,迈克生物,58.99,46.372,52.261,53.866499999999995,221982713.0,12595318169.58
802,000627.XSHE,天茂集团,6.4,5.031999999999999,5.218,5.160000000000001,762644499.0,4384976321.26
803,002643.XSHE,万润股份,18.53,14.401999999999997,15.74,15.9185,369128082.0,6189904703.489999
804,002200.XSHE,ST云投,6.1,4.802,5.321000000000001,5.586999999999998,26735002.0,157898599.20000005
805,600548.XSHG,深高速,9.62,7.595999999999999,8.265,8.4275,77405158.0,701367420.14
806,300650.XSHE,太龙照明,18.8,14.546000000000001,15.896,15.932500000000001,29710188.0,503314743.93000007
807,600698.XSHG,ST天雁,2.23,1.7560000000000002,1.9280000000000002,2.0095,122127797.0,260322896.36
808,002089.XSHE,*ST新海,2.69,2.1079999999999997,2.258,2.3765,380399289.0,953502581.18
809,002818.XSHE,富森美,13.72,10.686,11.541,11.829500000000001,74356380.0,936795153.88
810,002628.XSHE,成都路桥,4.25,3.3259999999999996,3.6149999999999998,3.7719999999999994,207287586.0,840705705.9300001
811,600978.XSHG,*ST宜生,1.17,0.9279999999999999,1.02,1.092,437916909.0,503631344.86
812,002277.XSHE,友阿股份,4.64,3.5479999999999996,3.7860000000000005,3.9899999999999998,1023649757.0,4354111506.53
813,300460.XSHE,惠伦晶体,14.2,10.894,11.527,11.338999999999997,304840311.0,3766371713.9100003
814,600446.XSHG,金证股份,23.31,18.426000000000002,19.05,18.7455,788195362.0,16173573483.36
815,002587.XSHE,奥拓电子,6.36,4.967999999999999,5.354000000000001,5.528,161180345.0,951485920.2300001
816,300120.XSHE,经纬辉开,7.35,5.736,6.210000000000001,6.42,76768395.0,525001397.87000006
817,000090.XSHE,天健集团,8.39,6.498,6.883000000000001,6.725,1031298251.0,7472769502.6
818,000527.XSHE,美的电器,,,,,,
819,002658.XSHE,雪迪龙,6.58,5.117999999999999,5.558,5.7524999999999995,36180576.0,222684537.32
820,300001.XSHE,特锐德,24.05,18.846,20.136000000000003,21.0355,364966119.0,8141656050.87
821,002050.XSHE,三花智控,24.81,19.278,20.521,20.402500000000003,612057618.0,13360643698.880001
822,300561.XSHE,汇金科技,16.17,12.936000000000002,14.553000000000003,14.984000000000005,58066647.0,910123101.0
823,600563.XSHG,法拉电子,63.48,49.466,54.733999999999995,56.881499999999996,55022195.0,3285784778.2900004
824,601238.XSHG,广汽集团,9.75,7.8180000000000005,8.489,8.8135,446233244.0,4203029751.09
825,001872.XSHE,招商港口,15.9,12.620000000000001,13.627,13.886000000000001,62789494.0,938577376.5899999
826,002140.XSHE,东华科技,7.33,5.717999999999999,6.167999999999999,6.420500000000001,71145740.0,488704826.71
827,000601.XSHE,韶能股份,6.02,4.682,5.014999999999999,5.186999999999999,185852311.0,1037751687.12
828,600708.XSHG,光明地产,3.21,2.554,2.7239999999999998,2.7640000000000002,303306197.0,908609133.66
829,300464.XSHE,星徽精密,25.66,17.896,16.258000000000003,13.025000000000002,191956073.0,3337252289.4300003
830,603500.XSHG,祥和实业,15.35,12.166,13.197,13.917000000000005,42820841.0,632532353.38
831,600661.XSHG,昂立教育,17.17,13.428000000000003,14.565000000000003,15.261500000000002,34053887.0,553287295.1999999
832,002805.XSHE,丰元股份,13.29,10.486,11.349999999999998,11.787500000000001,79795305.0,999211678.9800001
833,600490.XSHG,鹏欣资源,3.75,2.902,3.062,3.149,395109069.0,1350904410.17
834,603867.XSHG,新化股份,26.54,20.630000000000003,21.712999999999997,23.311,127515194.0,3195198876.2799993
835,600736.XSHG,苏州高新,5.71,4.5280000000000005,4.859,4.9795,297423096.0,1592687298.11
836,002968.XSHE,新大正,63.1,49.538,55.724000000000004,57.7515,25668063.0,1567735374.7200003
837,002718.XSHE,友邦吊顶,19.05,14.02,14.553999999999998,14.2845,53330748.0,871844035.4999999
838,603768.XSHG,常青股份,16.15,12.838,13.278,12.752999999999998,63406139.0,886681490.6400001
839,000005.XSHE,世纪星源,2.89,2.268,2.464,2.5595,163808152.0,448621804.32
840,002254.XSHE,泰和新材,13.6,10.879999999999999,12.239999999999998,12.584499999999997,81334389.0,1067988500.4300001
841,601818.XSHG,光大银行,4.39,3.5439999999999996,3.6660000000000004,3.6114999999999995,4760575053.0,19330603077.959995
842,601006.XSHG,大秦铁路,6.99,5.582000000000001,6.084,6.3205,763520565.0,5135096073.65
843,600782.XSHG,新钢股份,4.7,3.6760000000000006,3.9130000000000003,4.041000000000001,868099842.0,3770071377.8600006
844,300256.XSHE,星星科技,7.15,5.581999999999999,5.945999999999999,6.001499999999999,563832575.0,3655987780.87
845,002193.XSHE,如意集团,7.32,5.746,6.253,6.522999999999999,53571542.0,371252006.95
846,600089.XSHG,特变电工,7.55,5.894,6.345,6.5265,824741625.0,5786994396.42
847,601113.XSHG,ST华鼎,2.75,2.186,2.395,2.5275,89697329.0,239542475.83999997
848,600015.XSHG,华夏银行,6.96,5.612,5.936999999999999,6.0105,819631629.0,5436289759.47
849,300637.XSHE,扬帆新材,10.73,8.218,8.803,9.404499999999999,79514952.0,794628693.1300001
850,601005.XSHG,重庆钢铁,1.7,1.3199999999999998,1.4189999999999998,1.4634999999999998,2272567617.0,3602819067.129999
851,600354.XSHG,*ST敦种,4.52,3.492,3.9,4.164,127812302.0,558536789.8000001
852,601828.XSHG,美凯龙,10.68,8.482,9.038,9.360000000000001,192286607.0,1913326045.0700002
853,300459.XSHE,金科文化,3.78,2.852,3.1119999999999997,3.0620000000000003,3936998589.0,12892652509.710001
854,688518.XSHG,联赢激光,30.58,23.046,25.288999999999998,,,
855,000917.XSHE,电广传媒,7.03,5.536,5.945,6.143,497518377.0,3274580281.6
856,002981.XSHE,朝阳科技,55.56,42.95,46.724999999999994,48.41799999999999,147749257.0,7504765637.379999
857,600366.XSHG,宁波韵升,6.4,4.981999999999999,5.3549999999999995,5.5805,492715353.0,2952009643.17
858,600444.XSHG,国机通用,10.55,8.303999999999998,9.030999999999999,9.484000000000002,27293298.0,273807054.12
859,002274.XSHE,华昌化工,5.51,4.220000000000001,4.519,4.713500000000001,403883327.0,2035495958.86
860,300003.XSHE,乐普医疗,44.1,34.18,35.678000000000004,35.77300000000001,568317573.0,21723330985.76
861,002708.XSHE,光洋股份,6.99,5.492,5.954,6.197000000000001,105076947.0,693414497.4099998
862,600118.XSHG,中国卫星,37.1,28.256,29.625,31.075499999999998,579924448.0,19424305058.43
863,600523.XSHG,贵航股份,18.6,14.051999999999998,15.428999999999998,15.560000000000002,203195904.0,3388089972.6600003
864,603066.XSHG,音飞储存,10.58,8.312000000000001,8.986,9.229000000000003,126863140.0,1249220618.98
865,000678.XSHE,襄阳轴承,5.39,4.228,4.5969999999999995,5.0125,113242319.0,590675833.1
866,300212.XSHE,易华录,59.21,47.408,51.46600000000001,50.32800000000001,144763874.0,7661419299.669999
867,688029.XSHG,南微医学,246.6,193.02,213.69299999999998,213.68699999999998,15442869.0,3478647403.59
868,002309.XSHE,中利集团,6.12,4.82,5.173,5.388499999999999,125090163.0,715550005.76
869,600135.XSHG,乐凯胶片,7.38,5.762,6.162000000000001,6.412999999999999,98688511.0,676296423.21
870,300227.XSHE,光韵达,13.08,9.408,9.902,9.672500000000001,527618319.0,5328698982.049999
871,600999.XSHG,招商证券,28.59,23.22,23.124,20.442500000000003,1425020357.0,34587255516.79
872,002639.XSHE,雪人股份,7.99,6.036,6.4940000000000015,6.7620000000000005,263143679.0,1913730432.17
873,600806.XSHG,退市昆机,,,,,,
874,002210.XSHE,*ST飞马,1.07,0.8720000000000001,0.944,0.951,407909274.0,413085088.6700001
875,600530.XSHG,*ST交昂,2.98,2.342,2.581,2.6945,102268984.0,291598674.09000003
876,002933.XSHE,新兴装备,40.28,31.02,33.126999999999995,33.766000000000005,38560816.0,1409487086.63
877,002761.XSHE,多喜爱,10.87,7.892,8.408000000000001,8.7005,127393925.0,1198357059.2399998
878,300020.XSHE,银江股份,12.25,9.42,10.14,10.5175,851826362.0,9469574897.27
879,300687.XSHE,赛意信息,25.19,19.148,20.874999999999996,20.473499999999998,119037339.0,2652567123.7799997
880,002595.XSHE,豪迈科技,20.73,16.42,17.997999999999998,18.6,70059642.0,1375027383.3800004
881,300141.XSHE,和顺电气,11.74,9.404,10.328999999999999,10.5535,269620116.0,2983403161.88
882,002115.XSHE,三维通信,10.53,8.23,8.9,9.273,591305421.0,5833710871.190001
883,002365.XSHE,永安药业,13.88,10.564,11.258,11.338500000000002,241265615.0,2924988730.76
884,002757.XSHE,南兴股份,18.84,14.61,15.755,16.104000000000003,159263444.0,2739564300.4
885,600099.XSHG,林海股份,6.88,5.436,5.953,6.226999999999999,50667395.0,333796701.37
886,002288.XSHE,超华科技,5.33,4.132,4.377999999999999,4.5089999999999995,533567255.0,2577960696.65
887,300069.XSHE,金利华电,18.38,14.491999999999999,15.748,16.362,50785665.0,878873415.6499999
888,600452.XSHG,涪陵电力,16.98,12.876,13.696000000000002,13.970500000000001,119763208.0,1777671137.3500001
889,600227.XSHG,圣济堂,2.94,2.296,2.5130000000000003,2.6645,164576595.0,463053249.40999997
890,603922.XSHG,金鸿顺,16.51,13.208000000000002,14.414000000000001,14.947,25782662.0,409321262.3
891,603657.XSHG,春光科技,18.83,14.572,15.743,16.262499999999996,32941172.0,578179787.2599999
892,603815.XSHG,交建股份,24.16,19.176,20.358,20.350500000000004,134494478.0,2971673043.11
893,603363.XSHG,傲农生物,24.24,19.216,21.331,21.284,198800413.0,4451300881.81
894,688318.XSHG,财富趋势,405.0,315.89,304.61600000000004,288.489,63639035.0,19449931381.11
895,600798.XSHG,宁波海运,3.25,2.558,2.758,2.841500000000001,167933223.0,512639249.04
896,603666.XSHG,亿嘉和,97.35,75.772,81.896,78.53599999999999,26393197.0,2183077083.8200006
897,601111.XSHG,中国国航,7.55,5.96,6.348999999999999,6.5025,1423082679.0,9949947225.08
898,002685.XSHE,华东重机,6.35,5.151999999999999,5.626,5.824,242057345.0,1515452737.54
899,000708.XSHE,中信特钢,19.51,14.932000000000002,16.076999999999998,16.412,185350971.0,3225338197.4900007
900,002851.XSHE,麦格米特,29.32,22.548000000000002,24.111,24.516,165799261.0,4312444919.889999
901,300096.XSHE,易联众,9.63,7.184,7.799999999999999,7.7265,259896025.0,2199642168.52
902,300813.XSHE,泰林生物,69.55,53.648,58.43499999999999,60.37199999999999,32285191.0,2063496281.8
903,300775.XSHE,三角防务,26.03,19.828000000000003,20.893,21.440000000000005,137276850.0,3204053483.37
904,002379.XSHE,宏创控股,3.02,2.356,2.507,2.635,211658714.0,594348697.53
905,600671.XSHG,*ST目药,7.19,5.3740000000000006,5.907,7.361999999999999,38768482.0,254477744.47000003
906,300002.XSHE,神州泰岳,7.28,5.638,5.927,6.384499999999999,2353179965.0,16015818580.25
907,601198.XSHG,东兴证券,14.78,11.312000000000001,11.384,11.029000000000002,825534134.0,10408479108.32
908,002320.XSHE,海峡股份,12.31,9.830000000000002,10.531,10.9205,486542473.0,5657203962.04
909,600976.XSHG,健民集团,20.6,15.504000000000001,16.511,16.7205,50850955.0,902742180.5099999
910,002431.XSHE,棕榈股份,3.18,2.5300000000000002,2.7629999999999995,2.8855,370885839.0,1133698561.95
911,300786.XSHE,国林科技,30.85,23.988,26.119,27.184000000000005,23782901.0,686887378.5999999
912,603778.XSHG,乾景园林,3.73,2.944,3.2009999999999996,3.343,75722266.0,270136219.77
913,600051.XSHG,宁波联合,11.0,8.284,8.666,8.427499999999998,286608070.0,2668107423.28
914,300095.XSHE,华伍股份,9.93,7.99,9.007000000000001,8.6705,274230675.0,2558081923.56
915,000062.XSHE,深圳华强,17.27,13.069999999999999,13.781,13.822499999999996,193991410.0,2857971390.21
916,300134.XSHE,大富科技,16.41,12.658000000000001,13.389000000000001,13.922500000000003,242575363.0,3611794652.1199994
917,300264.XSHE,佳创视讯,5.06,3.9339999999999997,4.232,4.473000000000001,151928508.0,720657361.0600001
918,300549.XSHE,优德精密,12.43,9.666,10.411000000000001,10.871000000000004,43169013.0,514714737.76
919,002086.XSHE,*ST东洋,1.91,1.488,1.5990000000000002,1.693,265231722.0,472747081.15000004
920,603866.XSHG,桃李面包,52.31,40.512,45.398,48.067499999999995,92052077.0,4643291280.160001
921,600433.XSHG,冠豪高新,3.35,2.618,2.8300000000000005,2.9335,236963623.0,743227443.5899999
922,000830.XSHE,鲁西化工,8.94,7.148000000000001,7.486999999999999,7.423,568850297.0,4696475447.75
923,600263.XSHG,路桥建设,,,,,,
924,600662.XSHG,强生控股,10.16,7.4079999999999995,7.69,7.9345,783001461.0,6674667765.280001
925,300727.XSHE,润禾材料,16.02,12.51,13.738,14.1005,39656262.0,595131709.3499999
926,002976.XSHE,瑞玛工业,37.44,29.167999999999996,31.419999999999998,33.251999999999995,45325012.0,1599066277.8199997
